txn_key,txn_date,player_id,player_name,player_position,player_price,price_change,winner_id,winner_name,winning_amount,num_bidders,bidder_id,bidder_name,bid_amount,is_winner,bid_rank,scraped_at
11800:9892417:3300099,1788411778,11800,Cabrera,DEF,3070000.0,20000.0,9892417,CD Numancia,3300099.0,3,1716474,Locombia FC,3070880.0,0,2,2026-09-03 08:59:22
41081:1715607:273010,1788411778,41081,Riki Rodríguez,MID,250000.0,20000.0,1715607,"General ""Hansi” Topete",273010.0,1,1715607,"General ""Hansi” Topete",273010.0,1,0,2026-09-03 08:59:22
43282:7745504:5790000,1788411778,43282,Audero,GK,5610000.0,-180000.0,7745504,Patsi F.C,5790000.0,1,7745504,Patsi F.C,5790000.0,1,0,2026-09-03 08:59:22
12400:12617705:1570630,1788411778,12400,Vivian,DEF,1540000.0,-30000.0,12617705,FreeJulian,1570630.0,1,12617705,FreeJulian,1570630.0,1,0,2026-09-03 08:59:22
43271:1715607:1120210,1788498169,43271,Cajuste,MID,1120000.0,0.0,1715607,"General ""Hansi” Topete",1120210.0,1,1715607,"General ""Hansi” Topete",1120210.0,1,0,2026-09-04 09:29:44
1612:1715607:3525250,1788498169,1612,Antonio Blanco,MID,3490000.0,10000.0,1715607,"General ""Hansi” Topete",3525250.0,4,1715607,"General ""Hansi” Topete",3525250.0,1,0,2026-09-04 09:29:44
1612:1715607:3525250,1788498169,1612,Antonio Blanco,MID,3490000.0,10000.0,1715607,"General ""Hansi” Topete",3525250.0,4,14001537,The National,3514190.0,0,1,2026-09-04 09:29:44
1612:1715607:3525250,1788498169,1612,Antonio Blanco,MID,3490000.0,10000.0,1715607,"General ""Hansi” Topete",3525250.0,4,9892417,CD Numancia,3500060.0,0,2,2026-09-04 09:29:44
1612:1715607:3525250,1788498169,1612,Antonio Blanco,MID,3490000.0,10000.0,1715607,"General ""Hansi” Topete",3525250.0,4,11457758,RaiFC,3480010.0,0,3,2026-09-04 09:29:44
41421:1715607:240090,1788498169,41421,Abaida,FWD,240000.0,0.0,1715607,"General ""Hansi” Topete",240090.0,1,1715607,"General ""Hansi” Topete",240090.0,1,0,2026-09-04 09:29:44
129:14001537:2046940,1788498169,129,Brahim,FWD,1980000.0,0.0,14001537,The National,2046940.0,2,14001537,The National,2046940.0,1,0,2026-09-04 09:29:44
129:14001537:2046940,1788498169,129,Brahim,FWD,1980000.0,0.0,14001537,The National,2046940.0,2,11457758,RaiFC,1980010.0,0,1,2026-09-04 09:29:44
2055:1716474:3033140,1788584514,2055,De Galarreta,MID,2780000.0,40000.0,1716474,Locombia FC,3033140.0,5,1716474,Locombia FC,3033140.0,1,0,2026-09-05 06:36:43
2055:1716474:3033140,1788584514,2055,De Galarreta,MID,2780000.0,40000.0,1716474,Locombia FC,3033140.0,5,1715607,"General ""Hansi” Topete",3029870.0,0,1,2026-09-05 06:36:43
2055:1716474:3033140,1788584514,2055,De Galarreta,MID,2780000.0,40000.0,1716474,Locombia FC,3033140.0,5,9892417,CD Numancia,3000040.0,0,2,2026-09-05 06:36:43
2055:1716474:3033140,1788584514,2055,De Galarreta,MID,2780000.0,40000.0,1716474,Locombia FC,3033140.0,5,11457758,RaiFC,2820260.0,0,3,2026-09-05 06:36:43
2055:1716474:3033140,1788584514,2055,De Galarreta,MID,2780000.0,40000.0,1716474,Locombia FC,3033140.0,5,7745504,Patsi F.C,2740500.0,0,4,2026-09-05 06:36:43
25677:1715607:4062640,1788584514,25677,Adama Traoré,FWD,3680000.0,50000.0,1715607,"General ""Hansi” Topete",4062640.0,5,1715607,"General ""Hansi” Topete",4062640.0,1,0,2026-09-05 06:36:43
25677:1715607:4062640,1788584514,25677,Adama Traoré,FWD,3680000.0,50000.0,1715607,"General ""Hansi” Topete",4062640.0,5,11457758,RaiFC,3907340.0,0,1,2026-09-05 06:36:43
25677:1715607:4062640,1788584514,25677,Adama Traoré,FWD,3680000.0,50000.0,1715607,"General ""Hansi” Topete",4062640.0,5,9892417,CD Numancia,3800070.0,0,2,2026-09-05 06:36:43
25677:1715607:4062640,1788584514,25677,Adama Traoré,FWD,3680000.0,50000.0,1715607,"General ""Hansi” Topete",4062640.0,5,7745504,Patsi F.C,3800000.0,0,3,2026-09-05 06:36:43
25677:1715607:4062640,1788584514,25677,Adama Traoré,FWD,3680000.0,50000.0,1715607,"General ""Hansi” Topete",4062640.0,5,1716474,Locombia FC,3684880.0,0,4,2026-09-05 06:36:43
34127:1792970:2889000,1788584514,34127,Peque,FWD,2800000.0,0.0,1792970,Manchester Tity,2889000.0,1,1792970,Manchester Tity,2889000.0,1,0,2026-09-05 06:36:43
15462:1715607:578380,1788584514,15462,Gorosabel,DEF,410000.0,30000.0,1715607,"General ""Hansi” Topete",578380.0,3,1715607,"General ""Hansi” Topete",578380.0,1,0,2026-09-05 06:36:43
15462:1715607:578380,1788584514,15462,Gorosabel,DEF,410000.0,30000.0,1715607,"General ""Hansi” Topete",578380.0,3,11458371,Minabo de Kiev,558000.0,0,1,2026-09-05 06:36:43
15462:1715607:578380,1788584514,15462,Gorosabel,DEF,410000.0,30000.0,1715607,"General ""Hansi” Topete",578380.0,3,11457758,RaiFC,392280.0,0,2,2026-09-05 06:36:43
28103:14001537:2568800,1788584514,28103,El Hilali,DEF,2540000.0,0.0,14001537,The National,2568800.0,2,14001537,The National,2568800.0,1,0,2026-09-05 06:36:43
28103:14001537:2568800,1788584514,28103,El Hilali,DEF,2540000.0,0.0,14001537,The National,2568800.0,2,7745504,Patsi F.C,2540000.0,0,1,2026-09-05 06:36:43
1676:9892417:3000009,1788584514,1676,Giménez,DEF,1290000.0,250000.0,9892417,CD Numancia,3000009.0,7,9892417,CD Numancia,3000009.0,1,0,2026-09-05 06:36:43
1676:9892417:3000009,1788584514,1676,Giménez,DEF,1290000.0,250000.0,9892417,CD Numancia,3000009.0,7,1715607,"General ""Hansi” Topete",2535180.0,0,1,2026-09-05 06:36:43
1676:9892417:3000009,1788584514,1676,Giménez,DEF,1290000.0,250000.0,9892417,CD Numancia,3000009.0,7,1716474,Locombia FC,2210650.0,0,2,2026-09-05 06:36:43
1676:9892417:3000009,1788584514,1676,Giménez,DEF,1290000.0,250000.0,9892417,CD Numancia,3000009.0,7,11457758,RaiFC,1617930.0,0,3,2026-09-05 06:36:43
1676:9892417:3000009,1788584514,1676,Giménez,DEF,1290000.0,250000.0,9892417,CD Numancia,3000009.0,7,11458371,Minabo de Kiev,1498009.0,0,4,2026-09-05 06:36:43
1676:9892417:3000009,1788584514,1676,Giménez,DEF,1290000.0,250000.0,9892417,CD Numancia,3000009.0,7,1792970,Manchester Tity,1488000.0,0,5,2026-09-05 06:36:43
1676:9892417:3000009,1788584514,1676,Giménez,DEF,1290000.0,250000.0,9892417,CD Numancia,3000009.0,7,7745504,Patsi F.C,1250000.0,0,6,2026-09-05 06:36:43
41264:11458371:1430008,1788584514,41264,Mantilla,DEF,1430000.0,0.0,11458371,Minabo de Kiev,1430008.0,1,11458371,Minabo de Kiev,1430008.0,1,0,2026-09-05 06:36:43
42569:14001537:720110,1788584514,42569,Hidalgo,,740000.0,20000.0,14001537,The National,720110.0,1,14001537,The National,720110.0,1,0,2026-09-05 06:36:43
34149:9892417:150060,1788584514,34149,Letacek,GK,150000.0,0.0,9892417,CD Numancia,150060.0,1,9892417,CD Numancia,150060.0,1,0,2026-09-05 06:36:43
39901:12617705:620030,1788670925,39901,Freeman,DEF,640000.0,20000.0,12617705,FreeJulian,620030.0,1,12617705,FreeJulian,620030.0,1,0,2026-09-06 06:37:16
42610:11457758:3958280,1788670925,42610,Yassir Zabiri,FWD,3320000.0,90000.0,11457758,RaiFC,3958280.0,7,11457758,RaiFC,3958280.0,1,0,2026-09-06 06:37:16
42610:11457758:3958280,1788670925,42610,Yassir Zabiri,FWD,3320000.0,90000.0,11457758,RaiFC,3958280.0,7,9892417,CD Numancia,3800030.0,0,1,2026-09-06 06:37:16
42610:11457758:3958280,1788670925,42610,Yassir Zabiri,FWD,3320000.0,90000.0,11457758,RaiFC,3958280.0,7,12617705,FreeJulian,3682580.0,0,2,2026-09-06 06:37:16
42610:11457758:3958280,1788670925,42610,Yassir Zabiri,FWD,3320000.0,90000.0,11457758,RaiFC,3958280.0,7,12616837,Hernan Krezzpo,3666000.0,0,3,2026-09-06 06:37:16
42610:11457758:3958280,1788670925,42610,Yassir Zabiri,FWD,3320000.0,90000.0,11457758,RaiFC,3958280.0,7,1715607,"General ""Hansi” Topete",3632290.0,0,4,2026-09-06 06:37:16
42610:11457758:3958280,1788670925,42610,Yassir Zabiri,FWD,3320000.0,90000.0,11457758,RaiFC,3958280.0,7,7745504,Patsi F.C,3500000.0,0,5,2026-09-06 06:37:16
42610:11457758:3958280,1788670925,42610,Yassir Zabiri,FWD,3320000.0,90000.0,11457758,RaiFC,3958280.0,7,11458371,Minabo de Kiev,3488008.0,0,6,2026-09-06 06:37:16
25322:9892417:4000090,1788670925,25322,Javi Hernández,MID,3580000.0,40000.0,9892417,CD Numancia,4000090.0,6,9892417,CD Numancia,4000090.0,1,0,2026-09-06 06:37:16
25322:9892417:4000090,1788670925,25322,Javi Hernández,MID,3580000.0,40000.0,9892417,CD Numancia,4000090.0,6,11457758,RaiFC,3882790.0,0,1,2026-09-06 06:37:16
25322:9892417:4000090,1788670925,25322,Javi Hernández,MID,3580000.0,40000.0,9892417,CD Numancia,4000090.0,6,1715607,"General ""Hansi” Topete",3882380.0,0,2,2026-09-06 06:37:16
25322:9892417:4000090,1788670925,25322,Javi Hernández,MID,3580000.0,40000.0,9892417,CD Numancia,4000090.0,6,14001537,The National,3746460.0,0,3,2026-09-06 06:37:16
25322:9892417:4000090,1788670925,25322,Javi Hernández,MID,3580000.0,40000.0,9892417,CD Numancia,4000090.0,6,12617705,FreeJulian,3729070.0,0,4,2026-09-06 06:37:16
25322:9892417:4000090,1788670925,25322,Javi Hernández,MID,3580000.0,40000.0,9892417,CD Numancia,4000090.0,6,11458371,Minabo de Kiev,3668888.0,0,5,2026-09-06 06:37:16
39924:7745504:1900000,1788670925,39924,Ville Koski,DEF,1850000.0,20000.0,7745504,Patsi F.C,1900000.0,2,7745504,Patsi F.C,1900000.0,1,0,2026-09-06 06:37:16
39924:7745504:1900000,1788670925,39924,Ville Koski,DEF,1850000.0,20000.0,7745504,Patsi F.C,1900000.0,2,11457758,RaiFC,1833790.0,0,1,2026-09-06 06:37:16
23572:9892417:400090,1788670925,23572,Rubén Sánchez,DEF,350000.0,20000.0,9892417,CD Numancia,400090.0,2,9892417,CD Numancia,400090.0,1,0,2026-09-06 06:37:16
23572:9892417:400090,1788670925,23572,Rubén Sánchez,DEF,350000.0,20000.0,9892417,CD Numancia,400090.0,2,11457758,RaiFC,354890.0,0,1,2026-09-06 06:37:16
1074:1716474:2613430,1788757612,1074,Yuri,DEF,2470000.0,30000.0,1716474,Locombia FC,2613430.0,3,1716474,Locombia FC,2613430.0,1,0,2026-09-07 06:50:57
1074:1716474:2613430,1788757612,1074,Yuri,DEF,2470000.0,30000.0,1716474,Locombia FC,2613430.0,3,7745504,Patsi F.C,2600000.0,0,1,2026-09-07 06:50:57
1074:1716474:2613430,1788757612,1074,Yuri,DEF,2470000.0,30000.0,1716474,Locombia FC,2613430.0,3,9892417,CD Numancia,2500040.0,0,2,2026-09-07 06:50:57
29661:1792970:3888660,1788757612,29661,Olasagasti,MID,3010000.0,90000.0,1792970,Manchester Tity,3888660.0,6,1792970,Manchester Tity,3888660.0,1,0,2026-09-07 06:50:57
29661:1792970:3888660,1788757612,29661,Olasagasti,MID,3010000.0,90000.0,1792970,Manchester Tity,3888660.0,6,1716474,Locombia FC,3517110.0,0,1,2026-09-07 06:50:57
29661:1792970:3888660,1788757612,29661,Olasagasti,MID,3010000.0,90000.0,1792970,Manchester Tity,3888660.0,6,7745504,Patsi F.C,3150000.0,0,2,2026-09-07 06:50:57
29661:1792970:3888660,1788757612,29661,Olasagasti,MID,3010000.0,90000.0,1792970,Manchester Tity,3888660.0,6,12617705,FreeJulian,3093430.0,0,3,2026-09-07 06:50:57
29661:1792970:3888660,1788757612,29661,Olasagasti,MID,3010000.0,90000.0,1792970,Manchester Tity,3888660.0,6,9892417,CD Numancia,3000090.0,0,4,2026-09-07 06:50:57
29661:1792970:3888660,1788757612,29661,Olasagasti,MID,3010000.0,90000.0,1792970,Manchester Tity,3888660.0,6,11457758,RaiFC,2956820.0,0,5,2026-09-07 06:50:57
22690:7745504:680000,1788757612,22690,Tete Morente,FWD,700000.0,20000.0,7745504,Patsi F.C,680000.0,1,7745504,Patsi F.C,680000.0,1,0,2026-09-07 06:50:57
1462:11458371:1469008,1788843903,1462,Moi Gómez,MID,1190000.0,50000.0,11458371,Minabo de Kiev,1469008.0,3,11458371,Minabo de Kiev,1469008.0,1,0,2026-09-08 06:41:14
1462:11458371:1469008,1788843903,1462,Moi Gómez,MID,1190000.0,50000.0,11458371,Minabo de Kiev,1469008.0,3,9892417,CD Numancia,1200040.0,0,1,2026-09-08 06:41:14
1462:11458371:1469008,1788843903,1462,Moi Gómez,MID,1190000.0,50000.0,11458371,Minabo de Kiev,1469008.0,3,14001537,The National,1153140.0,0,2,2026-09-08 06:41:14
12403:7745504:4000000,1788843903,12403,Iván Martín,MID,3350000.0,50000.0,7745504,Patsi F.C,4000000.0,8,7745504,Patsi F.C,4000000.0,1,0,2026-09-08 06:41:14
12403:7745504:4000000,1788843903,12403,Iván Martín,MID,3350000.0,50000.0,7745504,Patsi F.C,4000000.0,8,12617705,FreeJulian,3903370.0,0,1,2026-09-08 06:41:14
12403:7745504:4000000,1788843903,12403,Iván Martín,MID,3350000.0,50000.0,7745504,Patsi F.C,4000000.0,8,1792970,Manchester Tity,3789000.0,0,2,2026-09-08 06:41:14
12403:7745504:4000000,1788843903,12403,Iván Martín,MID,3350000.0,50000.0,7745504,Patsi F.C,4000000.0,8,1716474,Locombia FC,3700160.0,0,3,2026-09-08 06:41:14
12403:7745504:4000000,1788843903,12403,Iván Martín,MID,3350000.0,50000.0,7745504,Patsi F.C,4000000.0,8,9892417,CD Numancia,3700040.0,0,4,2026-09-08 06:41:14
12403:7745504:4000000,1788843903,12403,Iván Martín,MID,3350000.0,50000.0,7745504,Patsi F.C,4000000.0,8,12616837,Hernan Krezzpo,3550000.0,0,5,2026-09-08 06:41:14
12403:7745504:4000000,1788843903,12403,Iván Martín,MID,3350000.0,50000.0,7745504,Patsi F.C,4000000.0,8,14001537,The National,3480800.0,0,6,2026-09-08 06:41:14
12403:7745504:4000000,1788843903,12403,Iván Martín,MID,3350000.0,50000.0,7745504,Patsi F.C,4000000.0,8,11458371,Minabo de Kiev,3360088.0,0,7,2026-09-08 06:41:14
28115:7745504:3000001,1788843903,28115,Kike Salas,DEF,2800000.0,0.0,7745504,Patsi F.C,3000001.0,2,7745504,Patsi F.C,3000001.0,1,0,2026-09-08 06:41:14
28115:7745504:3000001,1788843903,28115,Kike Salas,DEF,2800000.0,0.0,7745504,Patsi F.C,3000001.0,2,11457758,RaiFC,2860470.0,0,1,2026-09-08 06:41:14
5220:11457758:5534880,1788843903,5220,Fran García,DEF,5460000.0,-20000.0,11457758,RaiFC,5534880.0,1,11457758,RaiFC,5534880.0,1,0,2026-09-08 06:41:14
18382:12617705:1383900,1788843903,18382,Raul García,FWD,1230000.0,10000.0,12617705,FreeJulian,1383900.0,2,12617705,FreeJulian,1383900.0,1,0,2026-09-08 06:41:14
18382:12617705:1383900,1788843903,18382,Raul García,FWD,1230000.0,10000.0,12617705,FreeJulian,1383900.0,2,7745504,Patsi F.C,1220100.0,0,1,2026-09-08 06:41:14
41270:12616837:3090000,1788843903,41270,Jorge Salinas,DEF,3030000.0,-60000.0,12616837,Hernan Krezzpo,3090000.0,1,12616837,Hernan Krezzpo,3090000.0,1,0,2026-09-08 06:41:14
24255:1716474:167000,1788843903,24255,Fariñas,MID,150000.0,0.0,1716474,Locombia FC,167000.0,1,1716474,Locombia FC,167000.0,1,0,2026-09-08 06:41:14
43185:1792970:2868000,1788843903,43185,Mamadou Sarr,DEF,2680000.0,-50000.0,1792970,Manchester Tity,2868000.0,1,1792970,Manchester Tity,2868000.0,1,0,2026-09-08 06:41:14
6837:1715607:4803540,1788930934,6837,Soler,MID,4740000.0,-30000.0,1715607,"General ""Hansi” Topete",4803540.0,2,1715607,"General ""Hansi” Topete",4803540.0,1,0,2026-09-09 06:41:57
6837:1715607:4803540,1788930934,6837,Soler,MID,4740000.0,-30000.0,1715607,"General ""Hansi” Topete",4803540.0,2,7745504,Patsi F.C,4770000.0,0,1,2026-09-09 06:41:57
17756:12616837:7080000,1788930934,17756,Camello,FWD,5020000.0,210000.0,12616837,Hernan Krezzpo,7080000.0,8,12616837,Hernan Krezzpo,7080000.0,1,0,2026-09-09 06:41:57
17756:12616837:7080000,1788930934,17756,Camello,FWD,5020000.0,210000.0,12616837,Hernan Krezzpo,7080000.0,8,9892417,CD Numancia,7000090.0,0,1,2026-09-09 06:41:57
17756:12616837:7080000,1788930934,17756,Camello,FWD,5020000.0,210000.0,12616837,Hernan Krezzpo,7080000.0,8,7745504,Patsi F.C,7000000.0,0,2,2026-09-09 06:41:57
17756:12616837:7080000,1788930934,17756,Camello,FWD,5020000.0,210000.0,12616837,Hernan Krezzpo,7080000.0,8,11458371,Minabo de Kiev,6985002.0,0,3,2026-09-09 06:41:57
17756:12616837:7080000,1788930934,17756,Camello,FWD,5020000.0,210000.0,12616837,Hernan Krezzpo,7080000.0,8,1792970,Manchester Tity,6488990.0,0,4,2026-09-09 06:41:57
17756:12616837:7080000,1788930934,17756,Camello,FWD,5020000.0,210000.0,12616837,Hernan Krezzpo,7080000.0,8,1715607,"General ""Hansi” Topete",6149230.0,0,5,2026-09-09 06:41:57
17756:12616837:7080000,1788930934,17756,Camello,FWD,5020000.0,210000.0,12616837,Hernan Krezzpo,7080000.0,8,1716474,Locombia FC,5585540.0,0,6,2026-09-09 06:41:57
17756:12616837:7080000,1788930934,17756,Camello,FWD,5020000.0,210000.0,12616837,Hernan Krezzpo,7080000.0,8,11457758,RaiFC,5188810.0,0,7,2026-09-09 06:41:57
26676:9892417:150030,1788930934,26676,Luiz Felipe,DEF,150000.0,0.0,9892417,CD Numancia,150030.0,1,9892417,CD Numancia,150030.0,1,0,2026-09-09 06:41:57
1760:14001537:1980030,1788930934,1760,Chust,DEF,1960000.0,-20000.0,14001537,The National,1980030.0,1,14001537,The National,1980030.0,1,0,2026-09-09 06:41:57
43172:9892417:700009,1788930934,43172,Bouare,MID,600000.0,40000.0,9892417,CD Numancia,700009.0,3,9892417,CD Numancia,700009.0,1,0,2026-09-09 06:41:57
43172:9892417:700009,1788930934,43172,Bouare,MID,600000.0,40000.0,9892417,CD Numancia,700009.0,3,11457758,RaiFC,566670.0,0,1,2026-09-09 06:41:57
43172:9892417:700009,1788930934,43172,Bouare,MID,600000.0,40000.0,9892417,CD Numancia,700009.0,3,7745504,Patsi F.C,560100.0,0,2,2026-09-09 06:41:57
19501:12617705:3011710,1788930934,19501,Simeone,,2890000.0,10000.0,12617705,FreeJulian,3011710.0,1,12617705,FreeJulian,3011710.0,1,0,2026-09-09 06:41:57
33474:14001537:1764480,1788930934,33474,Lago,DEF,1380000.0,40000.0,14001537,The National,1764480.0,4,14001537,The National,1764480.0,1,0,2026-09-09 06:41:57
33474:14001537:1764480,1788930934,33474,Lago,DEF,1380000.0,40000.0,14001537,The National,1764480.0,4,1715607,"General ""Hansi” Topete",1584890.0,0,1,2026-09-09 06:41:57
33474:14001537:1764480,1788930934,33474,Lago,DEF,1380000.0,40000.0,14001537,The National,1764480.0,4,11457758,RaiFC,1370830.0,0,2,2026-09-09 06:41:57
33474:14001537:1764480,1788930934,33474,Lago,DEF,1380000.0,40000.0,14001537,The National,1764480.0,4,9892417,CD Numancia,1350050.0,0,3,2026-09-09 06:41:57
37723:1716474:894920,1789017090,37723,José Salinas,DEF,840000.0,40000.0,1716474,Locombia FC,894920.0,3,1716474,Locombia FC,894920.0,1,0,2026-09-10 06:42:02
37723:1716474:894920,1789017090,37723,José Salinas,DEF,840000.0,40000.0,1716474,Locombia FC,894920.0,3,11457758,RaiFC,840890.0,0,1,2026-09-10 06:42:02
37723:1716474:894920,1789017090,37723,José Salinas,DEF,840000.0,40000.0,1716474,Locombia FC,894920.0,3,9892417,CD Numancia,800030.0,0,2,2026-09-10 06:42:02
40010:7745504:1620000,1789017090,40010,Sangaré,DEF,1620000.0,0.0,7745504,Patsi F.C,1620000.0,1,7745504,Patsi F.C,1620000.0,1,0,2026-09-10 06:42:02
1780:1716474:150100,1789017090,1780,Foulquier,DEF,150000.0,0.0,1716474,Locombia FC,150100.0,1,1716474,Locombia FC,150100.0,1,0,2026-09-10 06:42:02
18916:1792970:2389880,1789103040,18916,Gudelj,MID,1620000.0,30000.0,1792970,Manchester Tity,2389880.0,4,1792970,Manchester Tity,2389880.0,1,0,2026-09-11 06:40:38
18916:1792970:2389880,1789103040,18916,Gudelj,MID,1620000.0,30000.0,1792970,Manchester Tity,2389880.0,4,11457758,RaiFC,1639910.0,0,1,2026-09-11 06:40:38
18916:1792970:2389880,1789103040,18916,Gudelj,MID,1620000.0,30000.0,1792970,Manchester Tity,2389880.0,4,11458371,Minabo de Kiev,1625000.0,0,2,2026-09-11 06:40:38
18916:1792970:2389880,1789103040,18916,Gudelj,MID,1620000.0,30000.0,1792970,Manchester Tity,2389880.0,4,7745504,Patsi F.C,1590000.0,0,3,2026-09-11 06:40:38
21084:14001537:1930030,1789103040,21084,Ilaix Moriba,MID,1930000.0,0.0,14001537,The National,1930030.0,1,14001537,The National,1930030.0,1,0,2026-09-11 06:40:38
41385:11458371:2195008,1789103040,41385,Bardeli,MID,2070000.0,70000.0,11458371,Minabo de Kiev,2195008.0,5,11458371,Minabo de Kiev,2195008.0,1,0,2026-09-11 06:40:38
41385:11458371:2195008,1789103040,41385,Bardeli,MID,2070000.0,70000.0,11458371,Minabo de Kiev,2195008.0,5,1715607,"General ""Hansi” Topete",2118020.0,0,1,2026-09-11 06:40:38
41385:11458371:2195008,1789103040,41385,Bardeli,MID,2070000.0,70000.0,11458371,Minabo de Kiev,2195008.0,5,9892417,CD Numancia,2100040.0,0,2,2026-09-11 06:40:38
41385:11458371:2195008,1789103040,41385,Bardeli,MID,2070000.0,70000.0,11458371,Minabo de Kiev,2195008.0,5,11457758,RaiFC,2099220.0,0,3,2026-09-11 06:40:38
41385:11458371:2195008,1789103040,41385,Bardeli,MID,2070000.0,70000.0,11458371,Minabo de Kiev,2195008.0,5,7745504,Patsi F.C,2000000.0,0,4,2026-09-11 06:40:38
38433:9892417:2000090,1789103040,38433,Gulácsi,GK,1590000.0,30000.0,9892417,CD Numancia,2000090.0,3,9892417,CD Numancia,2000090.0,1,0,2026-09-11 06:40:38
38433:9892417:2000090,1789103040,38433,Gulácsi,GK,1590000.0,30000.0,9892417,CD Numancia,2000090.0,3,12617705,FreeJulian,1901640.0,0,1,2026-09-11 06:40:38
38433:9892417:2000090,1789103040,38433,Gulácsi,GK,1590000.0,30000.0,9892417,CD Numancia,2000090.0,3,1715607,"General ""Hansi” Topete",1594890.0,0,2,2026-09-11 06:40:38
33516:9892417:1580040,1789103040,33516,Uche,FWD,1560000.0,-20000.0,9892417,CD Numancia,1580040.0,2,9892417,CD Numancia,1580040.0,1,0,2026-09-11 06:40:38
33516:9892417:1580040,1789103040,33516,Uche,FWD,1560000.0,-20000.0,9892417,CD Numancia,1580040.0,2,12617705,FreeJulian,1580000.0,0,1,2026-09-11 06:40:38
39792:11458371:3598008,1789103040,39792,Satriano,FWD,3480000.0,20000.0,11458371,Minabo de Kiev,3598008.0,2,11458371,Minabo de Kiev,3598008.0,1,0,2026-09-11 06:40:38
39792:11458371:3598008,1789103040,39792,Satriano,FWD,3480000.0,20000.0,11458371,Minabo de Kiev,3598008.0,2,7745504,Patsi F.C,3460100.0,0,1,2026-09-11 06:40:38
20102:11458371:5089980,1789103040,20102,Kubo,MID,4840000.0,-110000.0,11458371,Minabo de Kiev,5089980.0,1,11458371,Minabo de Kiev,5089980.0,1,0,2026-09-11 06:40:38
10157:11457758:744760,1789189298,10157,Aleñá,MID,750000.0,10000.0,11457758,RaiFC,744760.0,1,11457758,RaiFC,744760.0,1,0,2026-09-12 06:37:25
42748:7745504:7100000,1789189298,42748,Parrott,FWD,6450000.0,10000.0,7745504,Patsi F.C,7100000.0,3,7745504,Patsi F.C,7100000.0,1,0,2026-09-12 06:37:25
42748:7745504:7100000,1789189298,42748,Parrott,FWD,6450000.0,10000.0,7745504,Patsi F.C,7100000.0,3,11457758,RaiFC,6613430.0,0,1,2026-09-12 06:37:25
42748:7745504:7100000,1789189298,42748,Parrott,FWD,6450000.0,10000.0,7745504,Patsi F.C,7100000.0,3,9892417,CD Numancia,6500020.0,0,2,2026-09-12 06:37:25
17442:1716474:2008990,1789189298,17442,Rioja,FWD,1470000.0,-40000.0,1716474,Locombia FC,2008990.0,1,1716474,Locombia FC,2008990.0,1,0,2026-09-12 06:37:25
12087:1716474:240010,1789189298,12087,Diego Conde,GK,240000.0,0.0,1716474,Locombia FC,240010.0,1,1716474,Locombia FC,240010.0,1,0,2026-09-12 06:37:25
31228:7745504:350000,1789189298,31228,Marrero,GK,350000.0,20000.0,7745504,Patsi F.C,350000.0,3,7745504,Patsi F.C,350000.0,1,0,2026-09-12 06:37:25
31228:7745504:350000,1789189298,31228,Marrero,GK,350000.0,20000.0,7745504,Patsi F.C,350000.0,3,1716474,Locombia FC,331110.0,0,1,2026-09-12 06:37:25
31228:7745504:350000,1789189298,31228,Marrero,GK,350000.0,20000.0,7745504,Patsi F.C,350000.0,3,11457758,RaiFC,330020.0,0,2,2026-09-12 06:37:25
43259:9892417:1700020,1789189298,43259,Belocian,DEF,1690000.0,10000.0,9892417,CD Numancia,1700020.0,1,9892417,CD Numancia,1700020.0,1,0,2026-09-12 06:37:25
19860:1716474:4327100,1789189298,19860,Febas,MID,4230000.0,-90000.0,1716474,Locombia FC,4327100.0,1,1716474,Locombia FC,4327100.0,1,0,2026-09-12 06:37:25
41097:9892417:150050,1789275692,41097,Ochoa,MID,150000.0,0.0,9892417,CD Numancia,150050.0,1,9892417,CD Numancia,150050.0,1,0,2026-09-13 06:41:58
24509:9892417:2120040,1789275692,24509,Danjuma,FWD,2110000.0,0.0,9892417,CD Numancia,2120040.0,1,9892417,CD Numancia,2120040.0,1,0,2026-09-13 06:41:58
41608:9892417:1450040,1789275692,41608,Buonanotte,MID,1410000.0,30000.0,9892417,CD Numancia,1450040.0,1,9892417,CD Numancia,1450040.0,1,0,2026-09-13 06:41:58
27591:12617705:2545080,1789275692,27591,Aimar,MID,2460000.0,-30000.0,12617705,FreeJulian,2545080.0,1,12617705,FreeJulian,2545080.0,1,0,2026-09-13 06:41:58
18178:1716474:571050,1789275692,18178,Rodrygo,FWD,570000.0,0.0,1716474,Locombia FC,571050.0,1,1716474,Locombia FC,571050.0,1,0,2026-09-13 06:41:58
18174:1716474:773430,1789275692,18174,De Jong,MID,600000.0,0.0,1716474,Locombia FC,773430.0,1,1716474,Locombia FC,773430.0,1,0,2026-09-13 06:41:58
