round_id,round_name,round_status,game_id,game_status,player_id,player,club,position,team_id,team,lineup_slot,points,played
4899,Round 1,finished,50711,finished,37600,Ionut Radu,Celta,1,Raifc,RaiFC,starter,1.0,1
4899,Round 1,finished,50711,finished,28087,Marcos Alonso,Celta,2,Cd_Numancia,CD Numancia,starter,-2.0,1
4899,Round 1,finished,50711,finished,33474,Yoel Lago,Celta,2,,,,4.0,1
4899,Round 1,finished,50711,finished,33839,Javi Rodríguez,Celta,2,Cd_Numancia,CD Numancia,reserve,2.0,1
4899,Round 1,finished,50711,finished,17645,Galán,Celta,2,,,,2.0,1
4899,Round 1,finished,50711,finished,33473,Javier Rueda,Celta,2,Patsi_FC,Patsi F.C,reserve,1.0,1
4899,Round 1,finished,50711,finished,3259,Miguel Román,Celta,3,Cd_Numancia,CD Numancia,starter,6.0,1
4899,Round 1,finished,50711,finished,21084,Ilaix Moriba,Celta,3,,,,0.0,1
4899,Round 1,finished,50711,finished,26879,Swedberg,Celta,3,The_National,The National,reserve,3.0,1
4899,Round 1,finished,50711,finished,29185,Pablo Durán,Celta,4,,,,3.0,1
4899,Round 1,finished,50711,finished,1523,Iago Aspas,Celta,4,,,,10.0,1
4899,Round 1,finished,50711,finished,14615,Claudio Giráldez,Celta,5,,,,0.0,1
4899,Round 1,finished,50711,finished,10117,Iván Villar,Celta,1,Minabo_De_Kiev,Minabo de Kiev,reserve,,0
4899,Round 1,finished,50711,finished,2009,Borja Iglesias,Celta,4,Freejulian,FreeJulian,starter,,0
4899,Round 1,finished,50711,finished,1462,Moi Gómez,Osasuna,3,,,,3.0,1
4899,Round 1,finished,50711,finished,1602,Rubén García,Osasuna,3,,,,5.0,1
4899,Round 1,finished,50711,finished,18128,Iker Muñoz,Osasuna,3,,,,5.0,1
4899,Round 1,finished,50711,finished,18398,Budimir,Osasuna,4,,,,8.0,1
4899,Round 1,finished,50711,finished,27591,Aimar Oroz,Osasuna,3,Freejulian,FreeJulian,starter,1.0,1
4899,Round 1,finished,50711,finished,18251,Sergio Herrera,Osasuna,1,The_National,The National,starter,2.0,1
4899,Round 1,finished,50711,finished,33971,Bretones,Osasuna,2,Hernan_Krezzpo,Hernan Krezzpo,starter,2.0,1
4899,Round 1,finished,50711,finished,30141,Herrando,Osasuna,2,,,,2.0,1
4899,Round 1,finished,50711,finished,17731,Catena,Osasuna,2,,,,7.0,1
4899,Round 1,finished,50711,finished,19693,Osambela,Osasuna,3,,,,3.0,1
4899,Round 1,finished,50711,finished,10292,Arguibide,Osasuna,2,,,,4.0,1
4899,Round 1,finished,50711,finished,18256,Kike Barja,Osasuna,3,,,,10.0,1
4899,Round 1,finished,50711,finished,8747,Moncayola,Osasuna,3,Locombia_Fc,Locombia FC,starter,2.0,1
4899,Round 1,finished,50711,finished,19485,Torró,Osasuna,3,,,,3.0,1
4899,Round 1,finished,50711,finished,26360,Dubasin,Osasuna,4,,,,2.0,1
4899,Round 1,finished,50711,finished,18382,Raul García,Osasuna,4,,,,3.0,1
4899,Round 1,finished,50711,finished,41253,Ramis,Osasuna,5,,,,3.0,1
4899,Round 1,finished,50711,finished,33694,Boyomo,Osasuna,2,General_Hansi_Topete,"General ""Hansi” Topete",starter,,0
4899,Round 1,finished,50711,finished,33697,Raúl Moro,Osasuna,4,The_National,The National,starter,,0
4899,Round 1,finished,50714,finished,429,Rodri,Barcelona,3,,,,5.0,1
4899,Round 1,finished,50714,finished,1952,Cancelo,Barcelona,2,,,,3.0,1
4899,Round 1,finished,50714,finished,18945,Koundé,Barcelona,2,Minabo_De_Kiev,Minabo de Kiev,starter,3.0,1
4899,Round 1,finished,50714,finished,34527,Dani Olmo,Barcelona,3,Freejulian,FreeJulian,starter,6.0,1
4899,Round 1,finished,50714,finished,42557,Adeyemi,Barcelona,4,,,,4.0,1
4899,Round 1,finished,50714,finished,15430,Joan García,Barcelona,1,,,,5.0,1
4899,Round 1,finished,50714,finished,40075,Xavi Espart,Barcelona,2,Manchester_Tity,Manchester Tity,starter,5.0,1
4899,Round 1,finished,50714,finished,32440,Cubarsí,Barcelona,2,,,,8.0,1
4899,Round 1,finished,50714,finished,34111,Gerard Martín,Barcelona,2,Cd_Numancia,CD Numancia,starter,7.0,1
4899,Round 1,finished,50714,finished,20,Eric García,Barcelona,2,Hernan_Krezzpo,Hernan Krezzpo,starter,7.0,1
4899,Round 1,finished,50714,finished,34077,Marc Bernal,Barcelona,3,Minabo_De_Kiev,Minabo de Kiev,reserve,5.0,1
4899,Round 1,finished,50714,finished,31243,Fermín,Barcelona,3,Minabo_De_Kiev,Minabo de Kiev,starter,13.0,1
4899,Round 1,finished,50714,finished,19441,Pedri,Barcelona,3,Hernan_Krezzpo,Hernan Krezzpo,starter,11.0,1
4899,Round 1,finished,50714,finished,41200,Gordon,Barcelona,4,Patsi_FC,Patsi F.C,reserve,6.0,1
4899,Round 1,finished,50714,finished,26930,Raphinha,Barcelona,4,The_National,The National,starter,13.0,1
4899,Round 1,finished,50714,finished,26271,Yamal,Barcelona,4,Manchester_Tity,Manchester Tity,starter,7.0,1
4899,Round 1,finished,50714,finished,19244,Hansi Flick,Barcelona,5,,,,3.0,1
4899,Round 1,finished,50714,finished,10040,Balde,Barcelona,2,Freejulian,FreeJulian,starter,,0
4899,Round 1,finished,50714,finished,24255,Brian Fariñas,Barcelona,3,Manchester_Tity,Manchester Tity,starter,,0
4899,Round 1,finished,50714,finished,897,Berenguer,Athletic,4,,,,4.0,1
4899,Round 1,finished,50714,finished,24474,Robert Navarro,Athletic,4,,,,2.0,1
4899,Round 1,finished,50714,finished,32464,Boiro,Athletic,2,,,,2.0,1
4899,Round 1,finished,50714,finished,33608,Djaló,Athletic,4,,,,2.0,1
4899,Round 1,finished,50714,finished,41566,Gerenabarrena,Athletic,3,,,,3.0,1
4899,Round 1,finished,50714,finished,17021,Unai Simón,Athletic,1,Hernan_Krezzpo,Hernan Krezzpo,starter,13.0,1
4899,Round 1,finished,50714,finished,43171,Johaneko,Athletic,2,,,,4.0,1
4899,Round 1,finished,50714,finished,5771,Yeray,Athletic,2,,,,2.0,1
4899,Round 1,finished,50714,finished,1613,Laporte,Athletic,2,Raifc,RaiFC,starter,0.0,1
4899,Round 1,finished,50714,finished,37898,Hugo Rincón,Athletic,2,Locombia_Fc,Locombia FC,reserve,2.0,1
4899,Round 1,finished,50714,finished,35171,Peio Canales,Athletic,3,,,,4.0,1
4899,Round 1,finished,50714,finished,30210,Jauregizar,Athletic,3,Manchester_Tity,Manchester Tity,starter,3.0,1
4899,Round 1,finished,50714,finished,21008,Nico Williams,Athletic,4,,,,2.0,1
4899,Round 1,finished,50714,finished,17057,Sancet,Athletic,3,The_National,The National,starter,3.0,1
4899,Round 1,finished,50714,finished,1995,Iñaki Williams,Athletic,4,,,,2.0,1
4899,Round 1,finished,50714,finished,17056,Guruzeta,Athletic,4,Raifc,RaiFC,starter,2.0,1
4899,Round 1,finished,50714,finished,42572,Terzić,Athletic,5,,,,0.0,1
4899,Round 1,finished,50714,finished,27996,Paredes,Athletic,2,General_Hansi_Topete,"General ""Hansi” Topete",reserve,,0
4899,Round 1,finished,50714,finished,8695,Areso,Athletic,2,The_National,The National,starter,,0
4899,Round 1,finished,50714,finished,1074,Yuri,Athletic,2,Freejulian,FreeJulian,reserve,,0
4900,Round 2,finished,50728,finished,33,Álvaro García,Rayo Vallecano,4,Raifc,RaiFC,starter,2.0,1
4900,Round 2,finished,50728,finished,5352,Óscar Valentín,Rayo Vallecano,3,Minabo_De_Kiev,Minabo de Kiev,starter,3.0,1
4900,Round 2,finished,50728,finished,22975,Dani Cárdenas,Rayo Vallecano,1,,,,3.0,1
4900,Round 2,finished,50728,finished,24336,Nteka,Rayo Vallecano,4,,,,3.0,1
4900,Round 2,finished,50728,finished,32134,Batalla,Rayo Vallecano,1,Minabo_De_Kiev,Minabo de Kiev,starter,6.0,1
4900,Round 2,finished,50728,finished,38404,Vertrouwd,Rayo Vallecano,2,,,,2.0,1
4900,Round 2,finished,50728,finished,2476,Lejeune,Rayo Vallecano,2,,,,3.0,1
4900,Round 2,finished,50728,finished,33804,Pelayo,Rayo Vallecano,2,,,,1.0,1
4900,Round 2,finished,50728,finished,26276,Ratiu,Rayo Vallecano,2,,,,2.0,1
4900,Round 2,finished,50728,finished,24326,Pathé Ciss,Rayo Vallecano,3,,,,2.0,1
4900,Round 2,finished,50728,finished,27995,Fran Pérez,Rayo Vallecano,4,,,,2.0,1
4900,Round 2,finished,50728,finished,5069,Isi Palazón,Rayo Vallecano,4,,,,1.0,1
4900,Round 2,finished,50728,finished,1969,Unai López,Rayo Vallecano,3,The_National,The National,starter,6.0,1
4900,Round 2,finished,50728,finished,18397,De Frutos,Rayo Vallecano,4,Minabo_De_Kiev,Minabo de Kiev,starter,4.0,1
4900,Round 2,finished,50728,finished,17756,Camello,Rayo Vallecano,4,,,,12.0,1
4900,Round 2,finished,50728,finished,41088,San José,Rayo Vallecano,5,,,,1.0,1
4900,Round 2,finished,50728,finished,37450,Alemão,Rayo Vallecano,4,The_National,The National,reserve,,0
4900,Round 2,finished,50728,finished,21063,Balliu,Rayo Vallecano,2,Manchester_Tity,Manchester Tity,reserve,,0
4900,Round 2,finished,50728,finished,1876,Denis Suárez,Alavés,3,,,,4.0,1
4900,Round 2,finished,50728,finished,5697,Mariano,Alavés,4,,,,12.0,1
4900,Round 2,finished,50728,finished,10157,Aleñá,Alavés,3,,,,3.0,1
4900,Round 2,finished,50728,finished,37525,Yusi Enríquez,Alavés,2,,,,4.0,1
4900,Round 2,finished,50728,finished,41609,Valentini,Alavés,2,,,,3.0,1
4900,Round 2,finished,50728,finished,9887,Sivera,Alavés,1,Freejulian,FreeJulian,starter,5.0,1
4900,Round 2,finished,50728,finished,30510,Abde Rebbach,Alavés,4,,,,2.0,1
4900,Round 2,finished,50728,finished,1599,Jonny Castro,Alavés,2,Minabo_De_Kiev,Minabo de Kiev,starter,3.0,1
4900,Round 2,finished,50728,finished,39924,Ville Koski,Alavés,2,Locombia_Fc,Locombia FC,starter,2.0,1
4900,Round 2,finished,50728,finished,25384,Tenaglia,Alavés,2,,,,5.0,1
4900,Round 2,finished,50728,finished,39885,Ángel Pérez,Alavés,4,General_Hansi_Topete,"General ""Hansi” Topete",starter,5.0,1
4900,Round 2,finished,50728,finished,14800,Pablo Ibáñez,Alavés,3,,,,5.0,1
4900,Round 2,finished,50728,finished,1612,Antonio Blanco,Alavés,3,Manchester_Tity,Manchester Tity,starter,3.0,1
4900,Round 2,finished,50728,finished,31069,Mikel Rodriguez,Alavés,3,,,,3.0,1
4900,Round 2,finished,50728,finished,34802,Toni Martínez,Alavés,4,,,,1.0,1
4900,Round 2,finished,50728,finished,12494,Boyé,Alavés,4,,,,3.0,1
4900,Round 2,finished,50728,finished,25020,Sánchez Flores,Alavés,5,,,,1.0,1
4900,Round 2,finished,50721,finished,1249,Isco,Betis,3,Hernan_Krezzpo,Hernan Krezzpo,starter,3.0,1
4900,Round 2,finished,50721,finished,35763,Pablo García,Betis,4,,,,3.0,1
4900,Round 2,finished,50721,finished,37416,Deossa,Betis,3,Locombia_Fc,Locombia FC,reserve,2.0,1
4900,Round 2,finished,50721,finished,30487,Álvaro Valles,Betis,1,,,,5.0,1
4900,Round 2,finished,50721,finished,5220,Fran García,Betis,2,Manchester_Tity,Manchester Tity,starter,6.0,1
4900,Round 2,finished,50721,finished,1125,Bartra,Betis,2,,,,5.0,1
4900,Round 2,finished,50721,finished,19614,Natan,Betis,2,,,,7.0,1
4900,Round 2,finished,50721,finished,2247,Bellerín,Betis,2,,,,2.0,1
4900,Round 2,finished,50721,finished,5807,Marc Roca,Betis,3,Freejulian,FreeJulian,reserve,6.0,1
4900,Round 2,finished,50721,finished,42370,Facundo Bernal,Betis,3,,,,3.0,1
4900,Round 2,finished,50721,finished,8670,Roro Riquelme,Betis,3,General_Hansi_Topete,"General ""Hansi” Topete",starter,16.0,1
4900,Round 2,finished,50721,finished,2597,Fornals,Betis,3,Cd_Numancia,CD Numancia,starter,4.0,1
4900,Round 2,finished,50721,finished,35770,Antony,Betis,4,Raifc,RaiFC,starter,9.0,1
4900,Round 2,finished,50721,finished,10276,Cucho,Betis,4,Freejulian,FreeJulian,reserve,6.0,1
4900,Round 2,finished,50721,finished,19513,Pellegrini,Betis,5,,,,3.0,1
4900,Round 2,finished,50721,finished,2603,Oyarzabal,Real Sociedad,4,Patsi_FC,Patsi F.C,starter,4.0,1
4900,Round 2,finished,50721,finished,17200,Aihen,Real Sociedad,2,,,,3.0,1
4900,Round 2,finished,50721,finished,24979,Turrientes,Real Sociedad,3,Patsi_FC,Patsi F.C,starter,3.0,1
4900,Round 2,finished,50721,finished,31475,Zakharyan,Real Sociedad,3,,,,2.0,1
4900,Round 2,finished,50721,finished,42627,Marchal,Real Sociedad,4,,,,4.0,1
4900,Round 2,finished,50721,finished,7003,Remiro,Real Sociedad,1,,,,10.0,1
4900,Round 2,finished,50721,finished,19299,Sergio Gómez,Real Sociedad,2,,,,4.0,1
4900,Round 2,finished,50721,finished,8376,Zubeldia,Real Sociedad,2,The_National,The National,starter,0.0,1
4900,Round 2,finished,50721,finished,33447,Jon Martín,Real Sociedad,2,Manchester_Tity,Manchester Tity,starter,3.0,1
4900,Round 2,finished,50721,finished,32020,Aramburu,Real Sociedad,2,,,,1.0,1
4900,Round 2,finished,50721,finished,6837,Soler,Real Sociedad,3,,,,3.0,1
4900,Round 2,finished,50721,finished,17344,Yangel Herrera,Real Sociedad,3,,,,3.0,1
4900,Round 2,finished,50721,finished,2602,Barrenetxea,Real Sociedad,3,Hernan_Krezzpo,Hernan Krezzpo,starter,2.0,1
4900,Round 2,finished,50721,finished,34469,Luka Sucic,Real Sociedad,3,,,,2.0,1
4900,Round 2,finished,50721,finished,20102,Kubo,Real Sociedad,3,,,,6.0,1
4900,Round 2,finished,50721,finished,35055,Óskarsson,Real Sociedad,4,,,,-1.0,1
4900,Round 2,finished,50721,finished,39399,Matarazzo,Real Sociedad,5,The_National,The National,coach,0.0,1
4900,Round 2,finished,50721,finished,31228,Unai Marrero,Real Sociedad,1,Locombia_Fc,Locombia FC,reserve,,0
4900,Round 2,finished,50721,finished,29034,Pablo Marín,Real Sociedad,3,Minabo_De_Kiev,Minabo de Kiev,reserve,,0
4900,Round 2,finished,50720,finished,1613,Laporte,Athletic,2,Raifc,RaiFC,starter,5.0,1
4900,Round 2,finished,50720,finished,2055,De Galarreta,Athletic,3,,,,2.0,1
4900,Round 2,finished,50720,finished,21008,Nico Williams,Athletic,4,,,,5.0,1
4900,Round 2,finished,50720,finished,33938,Sannadi,Athletic,4,,,,2.0,1
4900,Round 2,finished,50720,finished,37898,Hugo Rincón,Athletic,2,Locombia_Fc,Locombia FC,reserve,3.0,1
4900,Round 2,finished,50720,finished,17021,Unai Simón,Athletic,1,Hernan_Krezzpo,Hernan Krezzpo,starter,-4.0,1
4900,Round 2,finished,50720,finished,1074,Yuri,Athletic,2,Freejulian,FreeJulian,starter,-7.0,1
4900,Round 2,finished,50720,finished,5771,Yeray,Athletic,2,Cd_Numancia,CD Numancia,starter,3.0,1
4900,Round 2,finished,50720,finished,27996,Paredes,Athletic,2,General_Hansi_Topete,"General ""Hansi” Topete",reserve,12.0,1
4900,Round 2,finished,50720,finished,8695,Areso,Athletic,2,The_National,The National,reserve,0.0,1
4900,Round 2,finished,50720,finished,35171,Peio Canales,Athletic,3,,,,5.0,1
4900,Round 2,finished,50720,finished,41566,Gerenabarrena,Athletic,3,,,,4.0,1
4900,Round 2,finished,50720,finished,897,Berenguer,Athletic,4,,,,2.0,1
4900,Round 2,finished,50720,finished,17057,Sancet,Athletic,3,The_National,The National,starter,3.0,1
4900,Round 2,finished,50720,finished,1995,Iñaki Williams,Athletic,4,,,,3.0,1
4900,Round 2,finished,50720,finished,17056,Guruzeta,Athletic,4,Raifc,RaiFC,starter,3.0,1
4900,Round 2,finished,50720,finished,42572,Terzić,Athletic,5,,,,0.0,1
4900,Round 2,finished,50720,finished,30210,Jauregizar,Athletic,3,Manchester_Tity,Manchester Tity,starter,,0
4900,Round 2,finished,50720,finished,27960,Carmona,Sevilla,2,,,,3.0,1
4900,Round 2,finished,50720,finished,32363,Isaac Romero,Sevilla,4,,,,14.0,1
4900,Round 2,finished,50720,finished,33531,Ejuke,Sevilla,4,,,,12.0,1
4900,Round 2,finished,50720,finished,39673,Julio Díaz,Sevilla,2,,,,3.0,1
4900,Round 2,finished,50720,finished,41604,Nico Guillén,Sevilla,3,,,,2.0,1
4900,Round 2,finished,50720,finished,38405,Odysseas,Sevilla,1,General_Hansi_Topete,"General ""Hansi” Topete",starter,6.0,1
4900,Round 2,finished,50720,finished,38194,Gabriel Suazo,Sevilla,2,The_National,The National,starter,3.0,1
4900,Round 2,finished,50720,finished,40910,Sangante,Sevilla,2,,,,3.0,1
4900,Round 2,finished,50720,finished,38072,Andrés Castrín,Sevilla,2,,,,8.0,1
4900,Round 2,finished,50720,finished,23840,Juan Iglesias,Sevilla,2,,,,7.0,1
4900,Round 2,finished,50720,finished,10158,Guridi,Sevilla,3,Raifc,RaiFC,starter,2.0,1
4900,Round 2,finished,50720,finished,32338,Agoumé,Sevilla,3,Hernan_Krezzpo,Hernan Krezzpo,starter,8.0,1
4900,Round 2,finished,50720,finished,39360,Oso,Sevilla,2,Raifc,RaiFC,starter,15.0,1
4900,Round 2,finished,50720,finished,34127,Peque,Sevilla,4,,,,4.0,1
4900,Round 2,finished,50720,finished,39350,Miguel Sierra,Sevilla,4,Cd_Numancia,CD Numancia,starter,6.0,1
4900,Round 2,finished,50720,finished,41807,Robbie Ure,Sevilla,4,,,,2.0,1
4900,Round 2,finished,50720,finished,21854,Luis García,Sevilla,5,Hernan_Krezzpo,Hernan Krezzpo,coach,3.0,1
4900,Round 2,finished,50720,finished,26299,Manu Bueno,Sevilla,3,General_Hansi_Topete,"General ""Hansi” Topete",reserve,,0
4900,Round 2,finished,50727,finished,6259,Hugo Duro,Valencia,4,Minabo_De_Kiev,Minabo de Kiev,starter,2.0,1
4900,Round 2,finished,50727,finished,10030,Maffeo,Valencia,2,,,,3.0,1
4900,Round 2,finished,50727,finished,15464,Diakhaby,Valencia,2,,,,4.0,1
4900,Round 2,finished,50727,finished,26077,Sadiq,Valencia,4,,,,2.0,1
4900,Round 2,finished,50727,finished,42396,Aliou Dieng,Valencia,3,,,,2.0,1
4900,Round 2,finished,50727,finished,11677,Dimitrievski,Valencia,1,Patsi_FC,Patsi F.C,starter,5.0,1
4900,Round 2,finished,50727,finished,1844,Gayà,Valencia,2,,,,3.0,1
4900,Round 2,finished,50727,finished,42271,Justin de Haas,Valencia,2,,,,3.0,1
4900,Round 2,finished,50727,finished,12221,Pepelu,Valencia,3,,,,7.0,1
4900,Round 2,finished,50727,finished,26592,Tárrega,Valencia,2,Locombia_Fc,Locombia FC,starter,6.0,1
4900,Round 2,finished,50727,finished,24734,Jesús Vázquez,Valencia,2,,,,3.0,1
4900,Round 2,finished,50727,finished,30123,Javi Guerra,Valencia,3,The_National,The National,starter,6.0,1
4900,Round 2,finished,50727,finished,38368,Filip Ugrinic,Valencia,3,Patsi_FC,Patsi F.C,starter,4.0,1
4900,Round 2,finished,50727,finished,163,Guido Rodríguez,Valencia,3,Freejulian,FreeJulian,starter,7.0,1
4900,Round 2,finished,50727,finished,42389,Ryunosuke Sato,Valencia,4,Locombia_Fc,Locombia FC,starter,3.0,1
4900,Round 2,finished,50727,finished,24509,Danjuma,Valencia,4,,,,3.0,1
4900,Round 2,finished,50727,finished,35316,Corberán,Valencia,5,Freejulian,FreeJulian,coach,1.0,1
4900,Round 2,finished,50727,finished,1523,Iago Aspas,Celta,4,,,,3.0,1
4900,Round 2,finished,50727,finished,21084,Ilaix Moriba,Celta,3,,,,3.0,1
4900,Round 2,finished,50727,finished,26879,Swedberg,Celta,3,The_National,The National,reserve,3.0,1
4900,Round 2,finished,50727,finished,29185,Pablo Durán,Celta,4,,,,3.0,1
4900,Round 2,finished,50727,finished,33473,Javier Rueda,Celta,2,Patsi_FC,Patsi F.C,reserve,2.0,1
4900,Round 2,finished,50727,finished,37600,Ionut Radu,Celta,1,Raifc,RaiFC,starter,3.0,1
4900,Round 2,finished,50727,finished,28087,Marcos Alonso,Celta,2,,,,7.0,1
4900,Round 2,finished,50727,finished,33474,Yoel Lago,Celta,2,,,,4.0,1
4900,Round 2,finished,50727,finished,33839,Javi Rodríguez,Celta,2,Cd_Numancia,CD Numancia,reserve,4.0,1
4900,Round 2,finished,50727,finished,17645,Galán,Celta,2,,,,5.0,1
4900,Round 2,finished,50727,finished,10574,Carreira,Celta,2,Locombia_Fc,Locombia FC,starter,4.0,1
4900,Round 2,finished,50727,finished,3259,Miguel Román,Celta,3,Cd_Numancia,CD Numancia,starter,7.0,1
4900,Round 2,finished,50727,finished,19860,Febas,Celta,3,,,,5.0,1
4900,Round 2,finished,50727,finished,32135,Hugo Álvarez,Celta,3,,,,2.0,1
4900,Round 2,finished,50727,finished,3159,Jutglà,Celta,4,Cd_Numancia,CD Numancia,starter,1.0,1
4900,Round 2,finished,50727,finished,35606,El-Abdellaoui,Celta,4,,,,2.0,1
4900,Round 2,finished,50727,finished,14615,Claudio Giráldez,Celta,5,,,,1.0,1
4900,Round 2,finished,50727,finished,10117,Iván Villar,Celta,1,Minabo_De_Kiev,Minabo de Kiev,reserve,,0
4900,Round 2,finished,50727,finished,2009,Borja Iglesias,Celta,4,Freejulian,FreeJulian,starter,,0
4900,Round 2,finished,50727,finished,31321,Starfelt,Celta,2,Patsi_FC,Patsi F.C,starter,,0
4900,Round 2,finished,50722,finished,9047,Pere Milla,Espanyol,4,,,,2.0,1
4900,Round 2,finished,50722,finished,10997,Bauzà,Espanyol,3,Raifc,RaiFC,reserve,3.0,1
4900,Round 2,finished,50722,finished,17148,Pol Lozano,Espanyol,3,,,,2.0,1
4900,Round 2,finished,50722,finished,25392,Jofre Carreras,Espanyol,4,,,,0.0,1
4900,Round 2,finished,50722,finished,42119,Drkusic,Espanyol,2,,,,3.0,1
4900,Round 2,finished,50722,finished,9090,Dmitrovic,Espanyol,1,,,,7.0,1
4900,Round 2,finished,50722,finished,14466,Hinojo,Espanyol,2,General_Hansi_Topete,"General ""Hansi” Topete",starter,1.0,1
4900,Round 2,finished,50722,finished,38517,Riedel,Espanyol,2,,,,3.0,1
4900,Round 2,finished,50722,finished,10155,Unai Núñez,Espanyol,2,Freejulian,FreeJulian,starter,3.0,1
4900,Round 2,finished,50722,finished,28103,El Hilali,Espanyol,2,,,,3.0,1
4900,Round 2,finished,50722,finished,38308,Dolan,Espanyol,4,,,,1.0,1
4900,Round 2,finished,50722,finished,22699,Urko Gonzalez,Espanyol,3,,,,2.0,1
4900,Round 2,finished,50722,finished,19862,Expósito,Espanyol,3,Patsi_FC,Patsi F.C,starter,6.0,1
4900,Round 2,finished,50722,finished,42327,Álex Calatrava,Espanyol,3,General_Hansi_Topete,"General ""Hansi” Topete",starter,10.0,1
4900,Round 2,finished,50722,finished,25322,Javi Hernández,Espanyol,3,,,,6.0,1
4900,Round 2,finished,50722,finished,35678,Roberto Fernández,Espanyol,4,,,,3.0,1
4900,Round 2,finished,50722,finished,33789,Manolo González,Espanyol,5,,,,0.0,1
4900,Round 2,finished,50722,finished,16317,Puado,Espanyol,4,Raifc,RaiFC,reserve,,0
4900,Round 2,finished,50722,finished,1733,Camavinga,Real Madrid,3,,,,3.0,1
4900,Round 2,finished,50722,finished,8555,Diomande,Real Madrid,4,,,,2.0,1
4900,Round 2,finished,50722,finished,15410,Cucurella,Real Madrid,2,,,,3.0,1
4900,Round 2,finished,50722,finished,37499,Trent,Real Madrid,2,,,,4.0,1
4900,Round 2,finished,50722,finished,37711,Espí,Real Madrid,4,,,,13.0,1
4900,Round 2,finished,50722,finished,16738,Courtois,Real Madrid,1,Locombia_Fc,Locombia FC,starter,2.0,1
4900,Round 2,finished,50722,finished,31707,Álvaro Carreras,Real Madrid,2,,,,3.0,1
4900,Round 2,finished,50722,finished,41087,Konaté,Real Madrid,2,,,,4.0,1
4900,Round 2,finished,50722,finished,37495,Huijsen,Real Madrid,2,,,,4.0,1
4900,Round 2,finished,50722,finished,42362,Dumfries,Real Madrid,2,,,,5.0,1
4900,Round 2,finished,50722,finished,9402,Valverde,Real Madrid,3,,,,4.0,1
4900,Round 2,finished,50722,finished,41086,Bernardo Silva,Real Madrid,3,,,,2.0,1
4900,Round 2,finished,50722,finished,15568,Vinícius Jr,Real Madrid,4,Raifc,RaiFC,starter,4.0,1
4900,Round 2,finished,50722,finished,30477,Bellingham,Real Madrid,3,Locombia_Fc,Locombia FC,starter,12.0,1
4900,Round 2,finished,50722,finished,31027,Arda Güler,Real Madrid,3,,,,10.0,1
4900,Round 2,finished,50722,finished,19577,Mbappé,Real Madrid,4,General_Hansi_Topete,"General ""Hansi” Topete",starter,4.0,1
4900,Round 2,finished,50722,finished,41386,Mourinho,Real Madrid,5,,,,3.0,1
4900,Round 2,finished,50722,finished,129,Brahim,Real Madrid,4,General_Hansi_Topete,"General ""Hansi” Topete",starter,,0
4900,Round 2,finished,50722,finished,26048,Tchouameni,Real Madrid,3,Freejulian,FreeJulian,starter,,0
4900,Round 2,finished,50719,finished,1676,Giménez,Atlético,2,,,,3.0,1
4900,Round 2,finished,50719,finished,2600,Marcos Llorente,Atlético,2,The_National,The National,starter,5.0,1
4900,Round 2,finished,50719,finished,19547,Baena,Atlético,3,,,,2.0,1
4900,Round 2,finished,50719,finished,29184,Barrios,Atlético,3,Minabo_De_Kiev,Minabo de Kiev,starter,5.0,1
4900,Round 2,finished,50719,finished,34557,Julián Alvarez,Atlético,4,Manchester_Tity,Manchester Tity,starter,0.0,1
4900,Round 2,finished,50719,finished,1897,Oblak,Atlético,1,,,,10.0,1
4900,Round 2,finished,50719,finished,41684,Grimaldo,Atlético,2,Cd_Numancia,CD Numancia,starter,3.0,1
4900,Round 2,finished,50719,finished,15719,Le Normand,Atlético,2,,,,-5.0,1
4900,Round 2,finished,50719,finished,38290,Hancko,Atlético,2,,,,3.0,1
4900,Round 2,finished,50719,finished,25398,Pubill,Atlético,2,Minabo_De_Kiev,Minabo de Kiev,starter,13.0,1
4900,Round 2,finished,50719,finished,37724,Mendoza,Atlético,3,Manchester_Tity,Manchester Tity,starter,3.0,1
4900,Round 2,finished,50719,finished,1083,Koke,Atlético,3,Freejulian,FreeJulian,starter,7.0,1
4900,Round 2,finished,50719,finished,42444,Morten Hjulmand,Atlético,3,Cd_Numancia,CD Numancia,reserve,4.0,1
4900,Round 2,finished,50719,finished,30789,Giuliano Simeone,Atlético,3,,,,12.0,1
4900,Round 2,finished,50719,finished,17687,Kang-in Lee,Atlético,3,Locombia_Fc,Locombia FC,starter,3.0,1
4900,Round 2,finished,50719,finished,39941,Lookman,Atlético,4,Hernan_Krezzpo,Hernan Krezzpo,starter,2.0,1
4900,Round 2,finished,50719,finished,19501,Simeone,Atlético,5,,,,1.0,1
4900,Round 2,finished,50719,finished,34805,Juan Musso,Atlético,1,The_National,The National,reserve,,0
4900,Round 2,finished,50719,finished,1927,Gerard Moreno,Villarreal,4,,,,7.0,1
4900,Round 2,finished,50719,finished,25159,Akhomach,Villarreal,4,,,,2.0,1
4900,Round 2,finished,50719,finished,35344,Buchanan,Villarreal,3,,,,4.0,1
4900,Round 2,finished,50719,finished,38854,Oluwaseyi,Villarreal,4,,,,2.0,1
4900,Round 2,finished,50719,finished,39357,Carlos Maciá,Villarreal,3,Manchester_Tity,Manchester Tity,starter,2.0,1
4900,Round 2,finished,50719,finished,34621,Luiz Júnior,Villarreal,1,,,,-1.0,1
